Id,Text,Target
2.85E+17,RT : Im getting boring with my own life. hm hm,1
2.85E+17,I have a good heart,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.85E+17,Ugh. I'm in love,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.85E+17,I'm good,0
2.85E+17,Ya literally all I want right now is to be happy again,1
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.85E+17,RT : My life is getting boring ha ha ha,1
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.85E+17,HAHA I KNOW I HATE MYSELF,1
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.85E+17,I just want to be as happy as I use to be,1
2.85E+17,RT : I can honestly say I'm truely blessed,0
2.85E+17,And I wouldn't change a thing ~(‾▿‾~)(~‾,0
2.85E+17,I'm white & proud,0
2.85E+17,I'm so beautiful,0
2.85E+17,My life is a crock of shit,1
2.85E+17,How am I supposed to be positive when I don't see shit positive,1
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.85E+17,Went shoppin with my mama and aunt.. God I love my life!!(: wouldn't change it for the world<333,0
2.85E+17,I have a really good mom,0
2.85E+17,I'm feeling so disappointed with myself sebab tak bergambar,1
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.85E+17,It's times like these where I get to think on how I wish my life was different,1
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.85E+17,I feel good,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.85E+17,I HATE MY LIFE AND WANT TO DIE,1
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.85E+17,I'm so happy,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.85E+17,lmao shit I'm too good,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.85E+17,Al7mdellah I'm so happy \,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.85E+17,Fuck my life :'c,1
2.85E+17,i'm content,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.85E+17,Hours œÑÃÖÃ≤«ø  go God pls bless me,0
2.85E+17,I just want to be as happy as I use to be,1
2.85E+17,RT @RealTRUTHFUL: All I really want is to be happy,1
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.85E+17,I'm happy,0
2.85E+17,I'M FINE,0
2.85E+17,RT :  aw I'm well happy,0
2.85E+17,I'm Doing Jus Fine,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.85E+17,RT @KateMagalina: I just want to be happy,1
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.85E+17,Hai fine i'm mutun RT  i'm fine,0
2.85E+17,Im going trigga happy just to see my niggas happy,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.85E+17,I have some of the best people in my life ever,0
2.85E+17,I'm so happy,0
2.85E+17,I like how I got all ready and went no where cuz I wasnt feeling good,1
2.85E+17,": I can never be happy	0
285326710386339840	RT @reIatable: I just want to be as happy as I use to be	0
285326719701876737	I'm Very Happy... :D	1
285327059436335104	I feel good	1
285327088335060993	My life is sweet like cinnamon	1
285327117770690560	I'm too depressed now. I hate my life I don't want to go for National Service	0
285327126356439040	RT @reIatable: I just want to be as happy as I use to be	0
285327138951942144	I'm so happy	1
285327252013596672	I love my life	1
285327264617488385	Shidd.... I'm HAPPY	1
285327385996431362	Hanging is a massive understatement, I want to die""",1
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.85E+17,i am the best,0
2.85E+17,Wow I'm so happy,0
2.85E+17,i swear bad stuff only happens to me,1
2.85E+17,I really do not feel good,1
2.85E+17,Excuse meh I'm fabulous,0
2.85E+17,... I just want to be happy,1
2.85E+17,RT : sup I'm beautiful,0
2.85E+17,Why am I such a terrible person,1
2.85E+17,I am so proud of myself,0
2.85E+17,I'm a bad person haha,1
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.85E+17,:( I'm so fucking stressed. Like damn,1
2.85E+17,nope. Too late. I'm ugly,1
2.85E+17,sup I'm beautiful,0
2.85E+17,RT : I have the worst trust issues,1
2.85E+17,I'm so In love.,0
2.85E+17,RT :  I'm crying that was perfect,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.85E+17,": Thanks God for blessing me more than I deserve	1
285328309242445824	RT @reIatable: I just want to be as happy as I use to be	0
285328325843501056	RT : Thanks God for blessing me more than I deserve	1
285328329832284161	RT : Thanks God for blessing me more than I deserve	1
285328330054565888	RT : Thanks God for blessing me more than I deserve	1
285328334097879040	I love my life, you say I changed for the worse but I don't see it, my middle finger is directed to the negatives that tryna bring me down	1
285328334148227072	RT : Thanks God for blessing me more than I deserve	1
285328334181769216	RT : Thanks God for blessing me more than I deserve	1
285328334274052096	RT : Thanks God for blessing me more than I deserve	1
285328338388676608	RT : Thanks God for blessing me more than I deserve	1
285328346794041345	RT : Thanks God for blessing me more than I deserve	1
285328384488263680	RT : Thanks God for blessing me more than I deserve	1
285328388745486336	RT : Thanks God for blessing me more than I deserve	1
285328392981721088	: Thanks God for blessing me more than I deserve",0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,I'm a proud virgin,0
2.85E+17,RT : I have the worst trust issues,1
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,"RT""@damnitstrue: Thanks Allah for blessing me more than I deserve",0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,i want to DIE!! B,1
2.85E+17,": Thanks God for blessing me more than I deserve	1
285328531599286273	RT : Thanks God for blessing me more than I deserve	1
285328544010215424	‚Äú: Thanks God for blessing me more than I deserve	1
285328548053544960	RT : Thanks God for blessing me more than I deserve	1
285328556416987136	RT : Thanks God for blessing me more than I deserve",0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,I reply tweets and texts fast because I have no life,1
2.85E+17,": Thanks God for blessing me more than I deserve	1
285328585714176000	RT : Thanks God for blessing me more than I deserve	1
285328585923911680	Jk guys I'm fine	1
285328590218883074	I'm so good	1
285328594383814656	RT : Thanks God for blessing me more than I deserve	1
285328594392186880	RT : Thanks God for blessing me more than I deserve	1
285328598624264193	RT : Thanks God for blessing me more than I deserve	1
285328602151669761	RT : Thanks God for blessing me more than I deserve	1
285328615376306176	RT : Thanks God for blessing me more than I deserve	1
285328631947984897	RT : Thanks God for blessing me more than I deserve	1
285328636213592064	I am ze best	1
285328648842641409	RT : Thanks God for blessing me more than I deserve	1
285328657420017664	RT : I have the worst trust issues	0
285328661543014400	RT : Thanks God for blessing me more than I deserve	1
285328661614297088	RT : I have the worst trust issues	0
285328669692538880	RT : Thanks God for blessing me more than I deserve	1
285328682518708224	RT : Thanks God for blessing me more than I deserve	1
285328690722783232	RT : Thanks God for blessing me more than I deserve	1
285328690773110784	I'm feelin good	1
285328690974445568	RT : Thanks God for blessing me more than I deserve	1
285328699258204160	RT : Thanks God for blessing me more than I deserve	1
285328707730669568	RT : Thanks God for blessing me more than I deserve	1
285328711706894337	RT : Thanks God for blessing me more than I deserve	1
285328715821490176	RT : Thanks God for blessing me more than I deserve	1
285328724252037121	RT : Thanks God for blessing me more than I deserve	1
285328728425373696	RT : Thanks God for blessing me more than I deserve	1
285328741008281600	RT : Thanks God for blessing me more than I deserve	1
285328745504579586	RT : Thanks God for blessing me more than I deserve	1
285328749480771585	RT : Thanks God for blessing me more than I deserve	1
285328753725415425	Thanks God for blessing me more than I deserve	1
285328761988198400	RT : Thanks God for blessing me more than I deserve	1
285328766073442304	RT : Thanks God for blessing me more than I deserve	1
285328766186713088	RT : Thanks God for blessing me more than I deserve	1
285328779000287232	RT : Thanks God for blessing me more than I deserve	1
285328791407038465	I love myself I can say thatüòù love is a strong word for me and him	1
285328800093466625	RT : Thanks God for blessing me more than I deserve	1
285328808423342080	: Thanks God for blessing me more than I deserve",0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,sad. depressed. crying. cutting. help me,1
2.85E+17,": Thanks God for blessing me more than I deserve	1
285328858587230209	RT : Thanks God for blessing me more than I deserve	1
285328862794113024	RT : Thanks God for blessing me more than I deserve	1
285328883639808001	RT : Thanks God for blessing me more than I deserve	1
285328883828547585	RT : Thanks God for blessing me more than I deserve	1
285328888157044736	RT : Thanks God for blessing me more than I deserve	1
285328896155607041	RT : Thanks God for blessing me more than I deserve	1
285328896172363777	: Thanks God for blessing me more than I deserve",0
2.85E+17,lulz jk! I'm ugly,1
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,Thanks God for blessing me more than I deserve,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.85E+17,yeahh! i'm a good girl. haha :P,0
2.85E+17,‚Äú: Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,":)"": Thanks God for blessing me more than I deserve",0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : I feel good,0
2.85E+17,"RT "": Thanks God for blessing me more than I deserve",0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : I'm so blessed to have her,0
2.85E+17,"RT @titaft10: I am not lucky, I am blessed",0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,I'm a good friend,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,I'm very very proud,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,Yazmine I'm fine,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,Thanks God for blessing me more than I deserve,0
2.85E+17,": Thanks God for blessing me more than I deserve	1
285329470758473728	RT : Thanks God for blessing me more than I deserve	1
285329479268700160	RT : Thanks God for blessing me more than I deserve	1
285329483312025600	I feel so good	1
285329496427601920	RT : Thanks God for blessing me more than I deserve	1
285329500307329024	RT : Thanks God for blessing me more than I deserve	1
285329508876316672	RT : Thanks God for blessing me more than I deserve	1
285329571665047552	RT @reIatable: I just want to be as happy as I use to be	0
285329584336039936	My life is simply complete	1
285329584382148608	Fuck my life	0
285329592712048641	RT : Thanks God for blessing me more than I deserve	1
285329617290674176	i'm so happy shalalala	1
285329626023202817	And I already dont feel good	0
285329634520870913	RT@damnitstrue: Thanks God for blessing me more than I deserve	1
285329676707168256	RT : I'm a good girl with bad habits	1
285329676736536577	RT : I'm one blessed person	1
285329701797507072	Fuck. I just want to be happy again	0
285329726850076672	I'm not happy	0
285329743514071040	RT : Thanks God for blessing me more than I deserve	1
285329752036888576	RT : Thanks God for blessing me more than I deserve	1
285329789747863552	RT : Thanks God for blessing me more than I deserve	1
285329815014354944	RT : Thanks God for blessing me more than I deserve	1
285329823151292416	RT : Thanks God for blessing me more than I deserve	1
285329830973685760	RT : Thanks God for blessing me more than I deserve	1
285329844101853185	RT : Thanks God for blessing me more than I deserve	1
285329848526848000	I am such a good daughter	1
285329860988125184	the more I feel like I like myself	1
285329873470386176	RT : Thanks God for blessing me more than I deserve	1
285329898871091200	RT""""@damnitstrue: Thanks Allah for blessing me more than I deserve""",0
2.85E+17,I think everyone will understand if I will commit suicide. Considering all the things,1
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,Thanks God for blessing me more than I deserve,0
2.85E+17,someone dm me I'm dying of boredom,1
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,": Thanks God for blessing me more than I deserve	1
285330137472434176	My life's useless	0
285330205193670658	RT : Thanks God for blessing me more than I deserve	1
285330225879982080	I caaaan't I'm n love	1
285330246679556096	My life is so cool lmao no worries	1
285330255282065409	Thanks God for blessing me more than I deserve	1
285330255370129408	RT""""@damnitstrue: Thanks Allah for blessing me more than I deserve""",0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT! : Thanks God for blessing me more than I deserve,0
2.85E+17,"RT @fauliamuslih: ""@damnitstrue: Thanks God for blessing me more than I deserve",0
2.85E+17,My thoughts of suicide get worse every night,1
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT @3wiantonia: RT @damnitstrue: Thanks God for blessing me more than I deserve,0
2.85E+17,I'm perfect,0
2.85E+17,RT : I love my life,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,RT : Thanks God for blessing me more than I deserve,0
2.85E+17,I'm great ‚ò∫‚ò∫‚ò∫‚ò∫,0
